130816
-0.018102 -0.168433
-0.155211 0.566233
-0.856950 0.067410
0.143048 0.449078
0.214312 0.197818
-0.919575 -0.906088
0.355501 0.051498
1.245547 -0.003779
-0.403035 -0.519782
-0.181056 -1.055343
0.154402 0.463363
-1.502398 -0.864931
0.345455 -0.030135
-0.631967 -1.883684
0.192024 0.349463
-1.524666 0.116383
0.048878 -0.148889
-1.254929 0.486146
-0.518704 -0.383208
-1.219138 -0.576145
-0.216768 -0.024113
-0.951099 -0.696663
-0.023399 -0.233405
0.658130 -0.153552
0.272222 -0.754930
-0.045652 -0.795930
0.696107 0.373513
-0.269303 -0.369863
0.306277 -0.324726
-0.442763 -0.578809
0.576251 0.417943
0.348384 -0.120468
-0.276706 -0.967556
-0.274148 -1.215055
0.888404 -0.073202
0.877522 -0.415366
-0.094773 1.515493
-0.591332 -0.494959
1.567758 -0.582789
1.027057 0.445011
0.096496 -0.503598
-0.723370 0.754826
0.747880 0.011337
-0.869677 -1.083580
0.556448 -0.331807
1.663755 -0.175721
-0.025476 -0.166926
-0.550908 -0.954266
-0.307962 -1.048257
0.302293 -0.135140
-0.830472 1.456061
1.153332 0.128813
0.544710 0.948498
0.074966 -0.883329
-0.623121 -0.433601
-0.197134 0.160683
0.384836 0.177577
-0.424677 0.896916
0.999618 -0.007256
-0.010289 0.074777
0.535141 -0.758527
0.083423 0.257158
0.524782 -0.217840
0.870828 -0.545259
-1.503810 0.035875
0.227297 -0.272853
-0.027136 1.135577
0.887252 -0.530419
0.704416 -0.105683
0.232507 -0.820992
-0.264660 -0.860163
-0.187633 0.408216
-1.312609 0.138933
1.231340 -0.032266
-0.440643 -0.866427
-0.803249 1.517102
-0.549991 0.489040
0.406660 -0.251283
0.024729 -0.039634
-0.049377 0.277755
-0.880222 -0.734612
0.088279 0.137296
-0.020996 -1.074690
0.467802 -0.285927
0.024707 -0.428450
1.011967 0.167819
0.976684 0.219115
0.825273 -0.173552
0.876600 -0.197717
0.466512 -1.041464
0.591962 -0.019032
0.006094 -0.594292
0.345633 -0.448364
0.662025 -1.017006
0.344889 -0.343083
-0.033860 -0.379804
0.032731 0.017342
-0.437461 1.145611
0.662004 -0.367878
-0.096331 0.369986
-0.593153 0.204507
0.396541 0.561920
0.125954 1.087699
0.654094 0.464451
-0.212135 1.155950
0.353880 -0.261675
0.637844 0.323179
0.373775 -1.273392
0.249643 -0.842611
-0.210082 -0.498028
-0.532522 -0.664191
-0.692101 -0.240844
-0.013363 0.010049
0.504823 0.038883
0.445676 0.065796
-0.161123 -0.038096
0.719030 -0.427578
0.484887 -0.238703
0.656108 -0.397052
-0.651831 -0.339887
-0.592677 0.698109
-1.326206 0.889150
-0.146630 0.969234
-1.498535 -0.763709
-1.224923 0.596243
0.741680 0.896274
0.796401 -0.254401
-0.100168 -0.783739
0.814666 0.204864
0.426476 -0.484637
0.163801 0.205186
1.310543 -0.672214
0.276513 0.339157
0.846054 0.000843
-0.249467 -0.164030
0.693237 -0.639087
-0.071940 -0.159702
-0.880768 0.849895
-0.617808 0.879474
-0.040177 1.002243
0.076031 0.561958
0.904471 0.700179
1.209414 -0.863941
-0.891535 0.423507
-0.964215 0.516708
-0.368262 0.610054
-0.398312 0.089788
-0.018486 0.811350
0.306640 0.617854
0.687333 -0.549529
0.884179 -1.037086
0.984481 -0.628645
0.061763 -1.086300
-0.364800 -1.507074
-1.347728 -1.026442
-0.073731 0.709638
0.240933 0.116986
0.111191 -0.252787
0.527586 -1.134092
0.153072 -0.580420
-0.373691 -0.783176
0.491944 -0.088137
0.894129 1.460181
-0.428062 1.309403
1.525201 -0.101323
-0.143877 1.643887
1.279388 1.364753
0.213702 0.027219
0.226196 0.587616
-0.108200 -0.660054
1.070716 0.069074
1.002237 -0.309290
1.142334 0.260404
-0.464630 -0.097381
0.410187 0.197550
-0.399909 -0.361699
-0.149477 -1.011977
-0.206122 0.408619
-0.734373 -0.003811
-0.833747 0.705125
-0.307729 1.433093
-0.690924 -0.663429
0.114198 0.924167
0.178241 -1.865757
-0.368503 0.508778
0.007341 -0.266869
-0.235148 -0.539037
-0.329312 0.496775
-0.521378 -0.163099
0.385325 0.859561
0.437705 0.177148
-0.780130 -0.132322
-0.180914 1.288272
-0.522412 -0.474458
0.028225 1.216840
-0.143139 0.351546
0.258183 -0.250960
0.102243 0.295868
-0.439660 0.328483
0.360454 -0.565737
-0.208526 0.120664
-0.245399 -0.616624
0.317059 -1.026858
0.363003 -0.778656
0.722512 0.327677
-0.637259 -0.266474
1.059064 1.733069
0.466119 0.049125
1.323485 1.003515
-0.559211 0.120929
-1.036164 0.939346
-0.846103 0.875687
0.129840 1.068569
0.154099 0.210443
0.124389 0.691750
-0.702403 0.686203
-0.085808 0.008941
0.457877 1.224822
-0.138007 0.744510
0.566833 1.242019
-0.430045 -0.534554
0.208737 0.029267
0.288791 -0.573965
0.488767 -0.617653
0.004111 -0.784485
-0.449085 -0.818978
-1.043918 -0.571548
-0.160223 -0.571681
0.209358 -0.014849
0.000469 0.107821
0.274699 0.558445
0.194332 0.101912
0.778274 0.443509
-1.474388 -0.297960
-0.776546 1.157610
-0.344806 -0.358266
-0.321554 0.647885
0.308319 1.153331
0.065755 0.399884
-1.125848 -0.543846
-1.362311 0.371609
-0.521806 -0.174021
0.089254 -0.338839
-0.399901 0.501392
0.321785 -0.347220
0.173223 0.704701
-0.195420 -0.627977
0.851278 0.481793
0.703782 -0.452904
0.077125 -0.340975
-0.397196 -0.638553
-0.361177 0.782429
0.609818 0.973854
-0.039338 0.880049
0.397459 1.288273
0.108133 0.774000
0.895055 0.171621
0.528267 -0.121052
0.989067 -0.045559
0.567407 0.861077
1.116651 0.170833
1.134270 -0.138617
1.038448 0.453462
0.478039 0.314479
1.028193 0.539065
0.129154 -0.473532
1.160694 -0.546708
1.107339 -0.456762
-0.176125 -1.282011
0.709676 -0.694059
0.447432 0.226161
0.230149 0.203806
-0.674497 -1.058907
-0.309760 0.949482
0.460034 0.126901
0.706554 0.249608
0.282393 1.238083
-0.470503 0.948266
0.738181 0.731791
0.639912 1.288681
0.231455 1.203784
0.150526 1.301020
0.378354 -0.397856
-0.059960 0.881050
0.034542 -0.292579
0.273913 1.026294
-0.138862 0.477130
0.927006 0.025255
0.535030 0.528865
0.774746 0.122464
0.429196 0.164951
0.330709 -0.256040
0.232701 0.009601
-0.103014 0.216000
-0.150188 0.718471
-0.238350 1.003635
0.049774 0.756058
0.095443 0.783782
0.108939 0.827496
0.908069 -0.452097
0.810889 0.175900
-0.001606 -0.499068
0.934986 -0.258058
0.628089 -1.051893
0.420589 -0.317578
-0.203996 1.542399
-0.055807 1.191646
0.652466 0.806271
-0.394113 0.784723
0.075684 -0.000830
0.030064 -0.513589
-0.952832 1.118322
0.217051 1.136200
0.701357 0.669867
-0.823413 -0.113679
-0.104172 1.217319
0.327277 1.075182
-0.225473 0.053876
-0.820810 -0.680363
-0.882743 -0.781126
-0.753198 -0.006216
-0.397065 0.225569
-0.202719 -0.250717
0.159302 -0.545133
-0.013851 -0.587418
0.519504 0.100153
-0.144728 0.043918
1.403559 -0.066544
0.634913 0.527240
-0.660900 -0.259213
-0.384126 -0.556406
-0.852609 0.397929
-1.090054 0.917388
-0.141161 -0.192175
-0.557783 0.566458
0.371657 0.312869
0.669387 -0.429030
0.573967 -0.414326
0.477947 -0.666616
0.348675 -0.922397
-0.526538 -0.373914
0.674265 -0.646379
0.721061 -0.142764
0.316453 -1.299515
0.596521 -0.861833
0.434465 -0.518348
0.035584 -0.647625
-0.199925 -0.983626
-0.404724 -1.356427
0.170223 -1.141497
-1.633202 -0.477246
-1.457726 -1.022293
-0.579785 -0.861303
-0.716974 -0.754362
0.085047 -1.142119
-0.013570 -0.779802
0.247329 -1.037457
0.735389 -0.561443
0.287931 -0.422022
-0.206383 1.583637
0.499149 -0.107337
1.072530 1.015488
1.141768 0.003744
0.788192 0.928515
1.361253 0.349894
1.599987 -1.364518
0.506727 -1.905642
1.250927 -1.232574
0.808840 -1.829513
0.694283 -0.743312
0.545909 -0.955961
-1.755205 0.501472
-0.581472 1.435712
-0.932124 0.823199
-1.008637 -0.080608
0.239856 0.643776
0.023074 -0.102219
-1.156114 -0.154279
-0.137753 0.685662
0.355286 -0.745912
0.010209 -0.341495
0.086538 -0.593886
0.796503 -0.755586
-0.451521 -0.919708
-0.003391 -0.949155
-0.407475 -0.666974
-0.032573 -0.545912
-0.367460 -0.088722
-0.172895 0.121401
-1.508876 0.590594
-0.103977 0.014500
-0.724525 -0.456387
0.265326 -0.795837
2.956447 -0.979227
-0.914564 -0.676099
-0.578835 0.260424
-0.148986 1.257906
2.389996 1.399018
0.723322 0.192747
-0.619154 -1.103270
-1.238719 -0.479407
1.602091 0.124386
-0.763894 -0.398795
-0.121310 -1.296641
0.993829 0.290521
-0.590320 -0.562355
-1.629767 0.180163
0.997659 0.571528
0.452287 0.249590
-0.328597 -0.121263
2.423461 -0.731295
-0.640194 0.477253
0.821397 0.287235
0.734697 -1.481625
0.624759 0.358084
-0.284222 -1.172969
-1.109131 -0.356685
-0.770703 0.743309
-0.689861 0.226441
-0.441224 -0.885006
1.809579 -0.289708
-0.277155 -0.548568
1.045350 -0.317109
-1.418474 0.572071
-0.231875 0.788491
1.563594 0.150974
-1.052480 0.055284
1.307526 0.978793
1.606719 -0.483505
0.527514 0.033878
-0.899070 -0.502083
-1.124839 -0.513683
-0.760966 0.821841
0.049691 -0.210285
-0.378098 -0.153569
-0.352044 -0.200041
-0.093580 -0.124419
-0.746255 -0.627537
-0.292610 -0.635380
1.679853 1.342900
-0.478243 0.840916
0.947967 -0.663639
0.880758 0.006185
0.193680 -0.562281
0.335785 -0.937172
1.200562 -0.748348
-0.418669 1.387199
0.712232 -0.641876
-0.205765 -0.909954
-0.210317 0.242258
-0.146183 0.633836
-0.221301 0.120450
-0.823874 0.769452
-0.887696 0.345892
-0.217112 0.392613
-0.139784 0.377092
2.984238 -1.265649
-0.169602 0.630181
1.498967 -0.193868
0.777568 1.287592
1.265085 0.086178
-1.362865 1.267667
-0.607683 -0.283213
-0.953075 0.281879
-0.904642 -0.520260
0.666291 -0.352332
1.805697 0.273127
0.427895 0.406517
0.029668 -0.174305
-0.019180 -0.430471
0.503301 -0.068832
-0.636638 -0.863943
-0.855217 -0.385281
-0.004194 0.186329
0.480920 1.514883
-1.603008 0.003790
1.436139 0.412667
0.120945 0.698343
0.657350 0.322542
0.072746 0.649930
-0.126988 -0.114475
0.332351 -0.368003
0.944402 -0.600232
0.500268 -0.119430
-0.176948 0.034095
0.253799 0.057484
1.360863 -0.501136
-0.285074 1.103590
-1.084736 0.887455
-0.513706 -0.490889
-1.097805 0.033908
-0.406081 0.820329
-0.297652 -1.347641
0.554265 -0.338165
0.029916 -0.026705
-0.196366 0.066592
1.254134 -0.035332
1.066857 -0.067112
-0.883558 1.282990
-0.043822 0.125712
-0.172464 -1.021211
-0.608867 -0.848790
-1.128252 0.162674
0.106785 -0.652088
0.019780 0.999596
-0.045655 -0.818910
-0.041924 -0.632766
0.544457 -0.472432
0.834354 0.472607
0.556948 -0.560060
-1.455991 0.046244
0.395367 0.282599
-0.206700 0.191134
0.349898 0.046373
0.635922 -0.221584
-1.105481 0.068244
-1.077613 -0.177355
0.970536 -0.495059
-0.843324 -0.060985
-1.190849 -0.355155
0.968999 -0.098647
-0.920268 0.628248
-1.322537 0.232185
-1.590858 -1.018015
0.697365 0.609876
-0.898955 0.715613
0.634293 -0.163142
-0.394994 1.006768
-1.548506 0.645455
-1.373264 0.018898
-0.797645 0.606553
-0.518763 -0.322698
-0.991490 -0.576937
-0.356137 -0.591124
0.054647 0.333603
-1.530616 -0.078337
1.105495 -0.569091
0.484666 0.763131
-1.319010 -0.630323
0.017145 -0.134144
0.657892 -0.955042
0.147211 -0.661896
0.674289 -0.645043
-0.799594 -0.152853
0.454648 -0.437071
0.651602 0.278012
0.177809 0.301204
-1.105810 0.303171
0.036711 -0.669376
1.826895 0.530073
-0.988866 -0.044558
0.503427 0.065713
0.338023 -0.387277
-0.814142 -0.666799
0.688857 0.529839
0.557681 0.208705
-0.107950 0.709170
-1.078946 -0.710456
0.246391 -1.171765
0.161537 -0.170804
0.750026 1.933173
1.589415 -0.905154
0.415866 0.694350
0.484282 -0.324088
-0.863946 0.796387
-0.468531 0.527131
0.460648 -0.669429
0.411324 0.372476
1.291897 0.745587
0.218942 -0.231764
-1.117875 -0.760927
-0.267436 0.700882
0.895314 0.487511
-0.488939 0.433915
-0.220844 0.512482
0.344299 -1.155131
0.931245 -0.687859
0.186277 -0.081457
-0.599280 0.429910
-1.621551 -0.357517
-1.190267 0.533871
0.288201 0.842230
0.006372 1.142995
-0.180784 -0.065696
-0.512399 0.358619
-0.400657 0.675851
-0.727643 -0.694380
0.890984 -0.314778
0.216484 -0.352583
0.077211 0.456036
0.373444 -0.320361
-0.203078 0.628192
0.542796 -0.537891
-0.788465 -0.719888
-0.919325 -0.890760
0.238294 -0.181573
0.474842 0.050417
-0.219816 -0.827903
-0.134287 -0.662600
1.123966 -0.778965
-0.523757 -0.889029
0.245954 -0.026401
1.409885 -0.580400
1.404844 -0.584163
-0.098447 -0.577147
0.888633 -0.784814
0.525428 0.686065
1.178553 1.613773
-0.243616 0.385358
1.277600 0.286804
-0.710228 1.339141
0.437218 0.347848
0.758735 0.677416
0.296304 0.430499
1.005695 0.396818
-0.062913 0.253706
-0.185325 -0.373075
0.540541 0.113728
-0.523614 0.345229
-0.096225 -0.519028
0.162841 0.829122
-0.548061 1.379814
0.520616 0.417439
0.822483 0.030263
0.242376 -0.463792
-0.146894 0.269910
-0.270901 -0.482902
-0.027634 -0.068999
-0.365960 -0.226539
-0.953090 -0.828410
-0.932704 -0.564580
-1.466087 -0.259625
-1.121995 0.296792
-1.043531 -0.249764
-0.500767 -0.420398
0.243288 0.866274
0.330179 0.569670
0.183764 0.504974
0.182675 0.991099
0.636641 0.784707
-0.386709 0.785154
0.445844 -0.715165
-0.298275 -0.396752
-0.309102 -0.400165
-1.038422 -0.332388
-0.222256 0.255768
-1.236820 0.452242
-0.203607 -0.000263
0.637435 0.527526
0.993390 1.082868
0.290350 -0.959042
1.355105 -0.669178
-0.385741 -2.290960
-0.827005 1.177440
-0.714107 1.057819
-0.293049 0.919442
-0.290940 0.093318
-0.212561 0.745072
0.040197 0.035087
0.120408 0.042792
-0.099719 -0.757995
0.161480 -1.079100
-0.730836 -0.085958
-1.115236 -0.020380
-1.176237 0.322106
0.412920 -0.369265
0.631537 -0.552136
0.317151 -0.949033
0.240709 -0.769067
-0.069736 -0.591474
-0.315682 -0.492389
1.131520 -0.161380
1.397967 0.479762
-0.129439 0.896515
1.188114 -0.584813
0.289398 0.502855
0.988840 0.126576
-0.594555 0.076956
0.409342 0.068342
-0.288845 0.287550
0.019676 0.524758
0.322210 0.830733
0.289456 0.391182
-1.180720 0.457120
-0.023111 0.362975
-1.440936 -0.145613
-1.250130 -1.463858
-0.765994 0.415566
-0.799264 0.482669
-0.463401 0.522246
-0.184059 0.301596
-0.279107 -1.161135
-0.938729 -0.634461
0.046208 -1.321991
-0.867624 -1.135592
0.147543 -0.373550
-0.235998 -0.531439
0.108702 0.818294
-0.411960 0.274786
0.643683 0.397902
0.406745 0.315100
-1.070380 0.673193
0.001978 0.890716
0.025133 -0.477457
0.245313 0.320170
0.442871 -0.218370
1.163603 -0.908076
0.257683 -0.765729
-0.403621 -0.477921
-0.010730 -1.515372
-0.360424 -0.361037
-0.267854 -0.902554
-0.228430 -1.358967
-0.459523 -0.564327
0.208321 0.517645
0.618710 0.178764
0.397946 0.870037
0.578688 0.448671
0.246022 0.434076
-0.280257 0.631745
-0.196644 1.119099
-0.020695 0.955232
0.336146 -0.183559
0.365290 0.202769
0.131119 -0.248860
0.538966 1.379243
-0.266760 0.415229
1.397251 0.620827
0.504310 0.339846
0.172773 -0.053322
-0.441338 -0.236937
-0.618547 -0.346893
0.372675 -0.061379
1.158530 -0.335216
0.202863 -0.118682
-1.041165 -0.447862
-0.369121 0.937212
0.291328 0.184616
0.428670 1.080356
0.768348 0.896117
0.548635 1.364657
0.761234 -0.164678
0.958799 0.842160
-0.540906 0.094081
-0.666291 0.050965
0.629327 -0.562053
0.040660 -0.549672
-0.872328 0.345176
0.510848 -0.707511
-0.338814 0.447289
-0.007818 0.589494
0.453007 0.380771
0.492007 0.385106
0.722206 0.008118
0.984616 -0.144578
-0.015844 -0.461694
0.186323 -0.408642
-0.762119 -0.892410
-1.523605 -0.400222
-1.904535 -0.947488
-1.281417 -1.247329
0.694441 0.537677
0.931539 -0.114127
1.145660 0.655754
1.032271 0.266722
0.930918 0.301630
0.195897 -0.291613
-0.147582 0.085098
0.287912 0.307606
0.663509 -0.301120
0.228404 -0.219605
-0.150109 -0.301219
0.089099 -0.860288
0.858938 -0.999899
1.599450 -0.124461
-0.718276 0.172506
0.315376 -0.864537
0.526479 -0.386062
-1.235021 -0.223891
0.335658 -1.215227
0.555279 0.447746
0.614457 0.840220
0.207581 -0.482981
0.404972 1.407316
1.474628 0.638732
0.016272 -0.298895
0.547900 0.259126
0.832956 1.035203
-0.649282 -0.114316
-0.026122 -0.144058
0.750290 0.263435
0.260010 0.307840
0.538445 0.106527
0.397993 0.453044
0.518843 -0.124488
0.037995 -0.469988
0.073397 -0.408022
0.206018 0.409942
-0.199369 0.213780
-0.096114 0.412409
0.629977 0.755973
-0.349815 -0.070890
0.131887 0.265966
-0.422282 0.561222
-0.087766 0.681001
0.856334 0.786065
0.047899 0.592711
0.381817 0.729793
0.666375 0.020728
-0.157361 -0.344126
0.046219 -0.549631
-0.195698 -0.230385
-0.388716 -0.562469
-0.377441 -0.450467
-0.474668 -0.280995
-0.574809 0.099481
-0.100489 0.046280
0.727860 0.546305
-0.074889 -0.764992
-0.129842 -0.834162
-0.138782 -1.708304
-0.735806 0.745336
-0.508104 0.417931
-0.420965 0.181811
0.530192 0.243318
0.143871 -0.233022
0.253002 -0.830230
-0.703015 -1.256507
0.356832 -0.982826
0.433778 0.255391
0.067074 -1.038899
0.956804 -0.597936
-0.169331 -1.048616
1.164471 0.603534
0.825342 1.085238
1.432600 0.086732
0.614468 0.885693
0.461033 -1.256702
1.107970 -0.111149
-1.272955 -0.447342
-0.514443 -0.595863
-1.245924 0.822253
-1.032465 1.455443
0.214552 -0.033959
-0.046621 0.346684
0.516548 -0.656575
0.343864 -0.812379
0.011064 -1.079423
-0.207496 -0.796279
-0.195845 -0.661340
-0.501535 0.181705
0.505459 -0.176608
0.014562 -0.107669
0.296785 -0.378712
-0.489031 0.794830
-1.000147 0.186777
-0.375137 1.409101
-1.338902 0.453703
-1.701144 -0.326134
-1.347892 -0.900115
-1.499795 1.125184
-1.470719 0.299443
-0.487134 -0.031234
1.097888 -0.120552
0.703565 0.468254
1.103219 -1.102218
0.856529 -0.114181
0.145145 -1.869093
0.325080 -0.507155
0.421200 1.064245
0.481802 0.718159
0.274200 1.152303
0.366299 0.975605
0.146802 -0.193042
-0.177850 0.780341
-0.072976 -0.706620
-0.592255 -0.695075
-0.272403 -0.473303
0.007101 -0.191429
0.057133 0.337748
0.786630 0.551087
-1.088855 1.124177
-0.225924 1.267797
-0.058688 -0.080024
0.160385 -0.549285
-0.350050 -0.760921
0.570044 -1.665097
0.327893 -0.609277
0.433502 -0.558137
1.005365 -0.412419
0.724389 -1.030803
0.015330 -1.125087
1.031073 -0.124417
-0.354155 -1.148322
-0.630817 -0.313446
-0.320674 -0.209245
-0.273804 0.454528
-0.167493 0.275606
0.064201 0.583315
0.777603 -0.307755
1.165615 0.496376
0.577097 0.307995
-1.543399 0.168460
0.590902 1.383738
-0.306649 -0.170138
0.515291 -0.878497
-0.968360 -1.432672
0.913279 0.289383
0.261609 1.367305
2.901633 1.349785
-1.301880 -0.053844
1.418641 0.682822
-0.880046 0.875415
-0.268310 -0.120673
-0.859417 0.750447
3.121490 0.387400
-0.627025 -0.714773
-0.741428 -0.925612
2.849396 0.346448
-0.155637 0.357276
0.158288 0.973505
0.731157 0.401801
-0.677645 1.038308
-0.322594 0.317838
-1.110404 0.091198
-0.446003 1.103465
3.094399 -0.832386
-0.402787 0.870802
-0.424239 -0.340977
-0.120991 0.139469
-0.756467 -0.139461
0.643119 -0.088991
1.950001 -0.576828
0.313851 -0.744947
-0.296580 -0.146681
0.778004 0.578722
-1.038231 -0.908023
-0.843050 0.253632
1.508733 0.477481
0.260709 0.108850
0.433626 -0.027844
0.188923 -0.145481
-0.369826 -0.630666
1.795317 0.281250
-0.046271 -0.390651
-0.993221 -0.373126
-0.281667 0.999778
-0.751346 0.258948
-0.418745 -0.852660
0.376173 -0.930920
-1.042609 0.106293
1.415096 0.125092
1.168316 1.058237
-0.307645 -0.507494
-0.661974 0.467365
1.602831 -1.608253
-0.033806 0.178199
0.030110 -0.048888
-0.748300 -0.219964
0.197191 0.294409
1.558868 -0.031663
0.243529 -0.055835
1.394829 -0.181607
-0.055449 0.990358
0.075394 0.438047
-1.099289 0.445217
0.601995 -1.296516
0.853782 -0.032002
-0.251403 -0.441482
0.822265 0.546471
3.092541 -1.071393
-1.618860 0.971114
-1.191324 0.663545
-1.057865 -0.560041
-1.042270 -0.871933
-1.272069 -0.067632
-0.652580 -0.522665
-0.612071 0.075297
-0.577775 0.632570
-1.290291 0.363711
0.979829 0.106580
0.792034 0.127122
0.400150 0.411263
-0.054652 -1.097708
-0.110482 0.541432
-1.781970 -0.504384
-0.963698 -0.709453
-1.247307 -0.262814
-0.245105 0.178607
1.250203 0.283530
-0.499549 0.859184
-0.075714 0.099342
-0.984539 0.677999
-0.156336 -0.277873
-0.115447 -0.780040
-1.026517 -0.720788
0.823238 -1.050562
1.274203 0.351960
0.317045 0.716227
0.245101 -0.106091
1.300396 -1.227215
-0.171109 -0.328059
0.008232 -0.241596
0.771328 0.425636
-0.144886 0.110227
-1.631819 -0.157669
-0.346183 0.868204
0.726336 -0.657395
0.478042 -0.386409
-0.472408 0.384102
0.025145 0.443453
-0.167780 0.225645
-1.608481 -0.042255
-0.190931 -1.119488
0.754546 -0.005159
-0.681634 0.169045
-0.600512 0.609510
-1.070102 -1.223468
1.280792 0.012723
1.065138 -0.138935
-1.488802 -0.189237
-0.221496 1.353260
-0.773757 -0.591591
-1.212025 0.455764
0.266231 0.077652
1.109768 -0.199283
0.059627 0.097494
-0.671813 -0.381173
0.592969 0.263024
-0.943561 0.356417
-0.028817 -0.420275
1.787957 -0.393231
-0.639848 0.238331
-0.888657 -0.172267
0.003894 0.314879
-0.407502 0.801232
-0.593330 0.978090
1.120444 -0.122821
0.525551 -0.437689
-0.064791 -0.687130
-0.887123 1.168100
0.636979 0.264310
0.234194 0.305337
0.002102 -1.376499
0.469676 -0.179834
0.844693 -0.207760
-1.277979 -0.914988
0.753488 0.632998
0.081715 0.379369
-0.405811 1.477590
0.624098 0.405407
-1.627394 0.304332
0.158766 0.347876
0.225068 0.363376
-1.217367 -0.245746
0.697535 -0.046060
0.235803 0.417458
0.752744 -0.940967
-0.160511 -0.385622
1.725188 0.368279
0.028350 -0.449860
0.448750 0.369934
0.700164 0.295946
-0.479785 -0.447235
0.855969 -0.889728
0.481496 -0.310323
1.403557 0.765255
-0.193207 1.391199
0.072400 0.178893
-0.016403 -0.131663
-0.855678 0.616939
1.317223 -0.219736
-0.108285 0.778799
0.119153 -0.595947
0.096855 0.262897
-0.954881 0.999424
-1.269271 -0.614906
0.041188 -0.195115
-1.363217 0.267167
-0.207865 0.875592
0.230069 -1.133678
-1.377043 -0.783548
0.894617 -0.626781
-0.059544 -0.543337
-0.215499 1.191764
-0.354974 0.200818
-1.046803 -0.636703
1.053519 -0.354724
0.696438 0.661149
0.314584 -0.638084
-0.932686 -0.746187
-0.331527 -0.772867
-0.206369 -0.740537
0.233249 -0.043092
1.231995 0.045216
0.710371 0.332130
-1.035318 0.763658
0.555930 0.066155
0.642041 0.000027
-1.166454 -0.079583
-0.139106 -0.544987
-1.285918 0.363398
0.283489 0.395372
0.950986 0.305623
-0.247669 -0.035941
0.237497 -0.009949
0.459685 0.341006
-0.743577 0.398770
-0.523506 0.785589
0.761259 1.232879
0.612676 0.413886
-1.565539 0.717363
-1.072696 0.217839
0.742753 1.003368
-1.091018 0.462841
-0.238876 -0.425671
-0.128007 -0.555811
0.653627 -0.263094
-0.643856 -0.236419
1.183491 -0.583910
0.892749 -0.927713
0.774002 -0.163130
0.283242 -0.383228
0.109088 0.514549
-0.416231 -0.166140
0.494933 0.486333
-0.572609 -0.087956
0.595109 -0.681744
0.364514 0.789777
-0.051539 -0.516283
0.373844 -1.268535
-0.028095 -0.224170
-0.358782 -0.178168
-0.494837 0.146759
0.606207 0.144286
-0.124386 0.520614
0.255399 0.258714
0.380941 0.144772
-0.204728 1.040969
0.832885 1.131143
1.613378 0.737417
2.547695 -0.468673
-0.360549 0.521925
-0.283557 0.914993
0.148762 -0.884132
-0.961687 -1.012193
-1.170367 -0.799521
-0.178216 -0.940748
-0.893688 -1.130734
0.851917 -0.208439
-0.626595 -0.027978
0.341486 0.479938
